,full_address,url,lat,long
307,"5565 HEDGE BROOK DR Forsyth County, GA","https://www.google.com/maps/search/5565%20HEDGE%20BROOK%20DR%20Forsyth%20County,%20GA",34.3088583,-84.0763852
308,"1560 HORSESHOE CREEK LN Forsyth County, GA","https://www.google.com/maps/search/1560%20HORSESHOE%20CREEK%20LN%20Forsyth%20County,%20GA",34.1622257,-84.1350829
309,"2025 SENECA CREEK DR Forsyth County, GA","https://www.google.com/maps/search/2025%20SENECA%20CREEK%20DR%20Forsyth%20County,%20GA",34.1459932,-84.1393499
310,"4030 F A A RD Forsyth County, GA","https://www.google.com/maps/search/4030%20F%20A%20A%20RD%20Forsyth%20County,%20GA",34.2097985,-84.0772106
311,"7455 CAVALETTI CIR Forsyth County, GA","https://www.google.com/maps/search/7455%20CAVALETTI%20CIR%20Forsyth%20County,%20GA",34.1694113,-84.2264594
312,"530 WAKEFIELD BLUFF CT Forsyth County, GA","https://www.google.com/maps/search/530%20WAKEFIELD%20BLUFF%20CT%20Forsyth%20County,%20GA",34.1277344,-84.242746
313,"4675 EVANDALE WAY Forsyth County, GA","https://www.google.com/maps/search/4675%20EVANDALE%20WAY%20Forsyth%20County,%20GA",34.236032,-84.2411127
314,"6100 CARRIAGE CT Forsyth County, GA","https://www.google.com/maps/search/6100%20CARRIAGE%20CT%20Forsyth%20County,%20GA",34.253494,-84.2465581
315,"2590 FLEETWOOD DR Forsyth County, GA","https://www.google.com/maps/search/2590%20FLEETWOOD%20DR%20Forsyth%20County,%20GA",34.2284784,-84.0894662
316,"2115 CALUMET XING Forsyth County, GA","https://www.google.com/maps/search/2115%20CALUMET%20XING%20Forsyth%20County,%20GA",34.1666856,-84.1697262
317,"4910 BROOKWOOD DR Forsyth County, GA","https://www.google.com/maps/search/4910%20BROOKWOOD%20DR%20Forsyth%20County,%20GA",34.2165318,-84.0876094
318,"6230 TRANQUIL PASS Forsyth County, GA","https://www.google.com/maps/search/6230%20TRANQUIL%20PASS%20Forsyth%20County,%20GA",34.3285725,-84.0706279
319,"1490 KEYSTONE DR Forsyth County, GA","https://www.google.com/maps/search/1490%20KEYSTONE%20DR%20Forsyth%20County,%20GA",34.106562,-84.1301146
320,"1635 RENFROE RUN Forsyth County, GA","https://www.google.com/maps/search/1635%20RENFROE%20RUN%20Forsyth%20County,%20GA",34.1614935,-84.1351653
321,"6230 PEMBERTON WAY Forsyth County, GA","https://www.google.com/maps/search/6230%20PEMBERTON%20WAY%20Forsyth%20County,%20GA",34.3220163,-84.0803057
322,"6160 BANYAN TRL Forsyth County, GA","https://www.google.com/maps/search/6160%20BANYAN%20TRL%20Forsyth%20County,%20GA",34.3060284,-84.1761742
323,"3225 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3225%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
324,"3811 HOLLIWELL PASS Forsyth County, GA","https://www.google.com/maps/search/3811%20HOLLIWELL%20PASS%20Forsyth%20County,%20GA",34.2678052,-84.0966863
325,"5610 ANSLEY RIDGE LN Forsyth County, GA","https://www.google.com/maps/search/5610%20ANSLEY%20RIDGE%20LN%20Forsyth%20County,%20GA",34.0718108,-84.1270613
326,"4265 GOLDEN KNOLL RD Forsyth County, GA","https://www.google.com/maps/search/4265%20GOLDEN%20KNOLL%20RD%20Forsyth%20County,%20GA",34.277479,-84.188716
327,"2623 GRAPEVINE CIR 602 Forsyth County, GA","https://www.google.com/maps/search/2623%20GRAPEVINE%20CIR%20602%20Forsyth%20County,%20GA",34.1715279,-84.121769
328,"5370 WINDING LAKES DR Forsyth County, GA","https://www.google.com/maps/search/5370%20WINDING%20LAKES%20DR%20Forsyth%20County,%20GA",34.2486969,-84.2569763
329,"6440 SADDLEBRIDGE CT Forsyth County, GA","https://www.google.com/maps/search/6440%20SADDLEBRIDGE%20CT%20Forsyth%20County,%20GA",34.1798657,-84.2130377
330,"6750 WHITMAN WALK Forsyth County, GA","https://www.google.com/maps/search/6750%20WHITMAN%20WALK%20Forsyth%20County,%20GA",34.1086721,-84.2205374
331,"4115 NICHOLAS DR Forsyth County, GA","https://www.google.com/maps/search/4115%20NICHOLAS%20DR%20Forsyth%20County,%20GA",34.2726162,-84.1275375
332,"9135 RUEL LN Forsyth County, GA","https://www.google.com/maps/search/9135%20RUEL%20LN%20Forsyth%20County,%20GA",34.0558245,-84.1190058
333,"9340 DOGWOOD PL Forsyth County, GA","https://www.google.com/maps/search/9340%20DOGWOOD%20PL%20Forsyth%20County,%20GA",34.243303,-83.982958
334,"4265 DOUBLETREE CT Forsyth County, GA","https://www.google.com/maps/search/4265%20DOUBLETREE%20CT%20Forsyth%20County,%20GA",34.2142347,-84.2156728
335,"5225 LORING ST Forsyth County, GA","https://www.google.com/maps/search/5225%20LORING%20ST%20Forsyth%20County,%20GA",34.2192544,-84.2117279
336,"1950 CARLA DR Forsyth County, GA","https://www.google.com/maps/search/1950%20CARLA%20DR%20Forsyth%20County,%20GA",34.241224,-84.1814477
337,"540 KEMP RD Forsyth County, GA","https://www.google.com/maps/search/540%20KEMP%20RD%20Forsyth%20County,%20GA",34.0576322,-84.1188776
338,"5280 ARCHER AVE Forsyth County, GA","https://www.google.com/maps/search/5280%20ARCHER%20AVE%20Forsyth%20County,%20GA",34.2604057,-84.043815
339,"6920 VIRIDIAN ALY Forsyth County, GA","https://www.google.com/maps/search/6920%20VIRIDIAN%20ALY%20Forsyth%20County,%20GA",34.109816,-84.223792
340,"4760 WOODRUFF TRCE Forsyth County, GA","https://www.google.com/maps/search/4760%20WOODRUFF%20TRCE%20Forsyth%20County,%20GA",34.2934171,-84.1230015
341,"1344 DR BRAMBLETT RD Forsyth County, GA","https://www.google.com/maps/search/1344%20DR%20BRAMBLETT%20RD%20Forsyth%20County,%20GA",34.2365606,-84.1670681
342,"4080 SIERRA KNOLLS CT Forsyth County, GA","https://www.google.com/maps/search/4080%20SIERRA%20KNOLLS%20CT%20Forsyth%20County,%20GA",34.271033,-84.105675
343,"9830 KINGS RD Forsyth County, GA","https://www.google.com/maps/search/9830%20KINGS%20RD%20Forsyth%20County,%20GA",34.2562587,-83.9743849
344,"3235 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3235%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
345,"4660 WHISPERING WOODS DR Forsyth County, GA","https://www.google.com/maps/search/4660%20WHISPERING%20WOODS%20DR%20Forsyth%20County,%20GA",34.1818567,-84.1727132
346,"4275 GOLDEN KNOLL RD Forsyth County, GA","https://www.google.com/maps/search/4275%20GOLDEN%20KNOLL%20RD%20Forsyth%20County,%20GA",34.2779219,-84.189318
347,"1570 HORSESHOE CREEK LN Forsyth County, GA","https://www.google.com/maps/search/1570%20HORSESHOE%20CREEK%20LN%20Forsyth%20County,%20GA",34.1620466,-84.1349592
348,"5045 IRIS ST Forsyth County, GA","https://www.google.com/maps/search/5045%20IRIS%20ST%20Forsyth%20County,%20GA",34.224942,-84.207855
349,"1610 WINSHIRE CV Forsyth County, GA","https://www.google.com/maps/search/1610%20WINSHIRE%20CV%20Forsyth%20County,%20GA",34.1190606,-84.2315341
350,"6815 CROFTON FARMS CT Forsyth County, GA","https://www.google.com/maps/search/6815%20CROFTON%20FARMS%20CT%20Forsyth%20County,%20GA",34.1233335,-84.1939725
351,"6965 AUTUMN HILLS DR Forsyth County, GA","https://www.google.com/maps/search/6965%20AUTUMN%20HILLS%20DR%20Forsyth%20County,%20GA",34.3235894,-84.176339
352,"530 ELDRIDGE DR Forsyth County, GA","https://www.google.com/maps/search/530%20ELDRIDGE%20DR%20Forsyth%20County,%20GA",34.1187755,-84.1368145
353,"112 SPRUCE ST Forsyth County, GA","https://www.google.com/maps/search/112%20SPRUCE%20ST%20Forsyth%20County,%20GA",34.2053096,-84.1542513
354,"480 ELDRIDGE DR Forsyth County, GA","https://www.google.com/maps/search/480%20ELDRIDGE%20DR%20Forsyth%20County,%20GA",34.1185802,-84.1359521
355,"2615 WOODLAND HILLS DR Forsyth County, GA","https://www.google.com/maps/search/2615%20WOODLAND%20HILLS%20DR%20Forsyth%20County,%20GA",34.235113,-84.187027
356,"3650 BEAUPORT DR Forsyth County, GA","https://www.google.com/maps/search/3650%20BEAUPORT%20DR%20Forsyth%20County,%20GA",34.252638,-84.193461
357,"3520 RANIER WAY Forsyth County, GA","https://www.google.com/maps/search/3520%20RANIER%20WAY%20Forsyth%20County,%20GA",34.253103,-84.193518
358,"5959 P W A DR Forsyth County, GA","https://www.google.com/maps/search/5959%20P%20W%20A%20DR%20Forsyth%20County,%20GA",34.2322577,-84.0660051
359,"6595 BELMONT ESTATES DR Forsyth County, GA","https://www.google.com/maps/search/6595%20BELMONT%20ESTATES%20DR%20Forsyth%20County,%20GA",34.3259224,-84.0896985
360,"9010 PRESTIGE LN UNIT 7 BLDG A Forsyth County, GA","https://www.google.com/maps/search/9010%20PRESTIGE%20LN%20UNIT%207%20BLDG%20A%20Forsyth%20County,%20GA",34.2515015,-83.9628162
361,"4050 GOLD HILL LN Forsyth County, GA","https://www.google.com/maps/search/4050%20GOLD%20HILL%20LN%20Forsyth%20County,%20GA",34.268626,-84.111
362,"5720 ZELKOVA DR Forsyth County, GA","https://www.google.com/maps/search/5720%20ZELKOVA%20DR%20Forsyth%20County,%20GA",34.1991609,-84.2255949
363,"4420 BARLEYCOVE LN Forsyth County, GA","https://www.google.com/maps/search/4420%20BARLEYCOVE%20LN%20Forsyth%20County,%20GA",34.2048248,-84.1978831
364,"6680 EASTLEIGH CIR Forsyth County, GA","https://www.google.com/maps/search/6680%20EASTLEIGH%20CIR%20Forsyth%20County,%20GA",34.1004281,-84.151902
365,"3630 TWIN BRANCHES RD Forsyth County, GA","https://www.google.com/maps/search/3630%20TWIN%20BRANCHES%20RD%20Forsyth%20County,%20GA",34.1487926,-84.1000898
366,"4970 STALLIONS GAIT RD Forsyth County, GA","https://www.google.com/maps/search/4970%20STALLIONS%20GAIT%20RD%20Forsyth%20County,%20GA",34.195728,-84.2034728
367,"1615 VALLEY LN Forsyth County, GA","https://www.google.com/maps/search/1615%20VALLEY%20LN%20Forsyth%20County,%20GA",34.233326,-84.175371
368,"7725 CHESTNUT HILL RD Forsyth County, GA","https://www.google.com/maps/search/7725%20CHESTNUT%20HILL%20RD%20Forsyth%20County,%20GA",34.2088307,-84.0464576
369,"4565 MANOR CREEK DR Forsyth County, GA","https://www.google.com/maps/search/4565%20MANOR%20CREEK%20DR%20Forsyth%20County,%20GA",34.2269234,-84.2337659
370,"8090 TIBERON PKWY Forsyth County, GA","https://www.google.com/maps/search/8090%20TIBERON%20PKWY%20Forsyth%20County,%20GA",34.3098519,-84.2014356
371,"8140 TIBERON PKWY Forsyth County, GA","https://www.google.com/maps/search/8140%20TIBERON%20PKWY%20Forsyth%20County,%20GA",34.309853,-84.2025002
543,"5425 GATESWOOD LN Forsyth County, GA","https://www.google.com/maps/search/5425%20GATESWOOD%20LN%20Forsyth%20County,%20GA",34.17717945,-84.18710752
373,"3240 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3240%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
374,"5465 GORDON SOSEBEE DR Forsyth County, GA","https://www.google.com/maps/search/5465%20GORDON%20SOSEBEE%20DR%20Forsyth%20County,%20GA",34.2202433,-84.2166385
375,"2560 MAPLE LEAF TER 72 Forsyth County, GA","https://www.google.com/maps/search/2560%20MAPLE%20LEAF%20TER%2072%20Forsyth%20County,%20GA",34.1807142,-84.0924296
376,"4330 MAPLE VALLEY DR Forsyth County, GA","https://www.google.com/maps/search/4330%20MAPLE%20VALLEY%20DR%20Forsyth%20County,%20GA",34.1908188,-84.1561843
377,"4110 SIERRA KNOLLS CT Forsyth County, GA","https://www.google.com/maps/search/4110%20SIERRA%20KNOLLS%20CT%20Forsyth%20County,%20GA",34.271749,-84.105694
378,"7220 NATURES TRL Forsyth County, GA","https://www.google.com/maps/search/7220%20NATURES%20TRL%20Forsyth%20County,%20GA",34.220108,-84.050026
379,"3370 ALDRICH DR Forsyth County, GA","https://www.google.com/maps/search/3370%20ALDRICH%20DR%20Forsyth%20County,%20GA",34.2653643,-84.159568
380,"5075 RESERVE DR Forsyth County, GA","https://www.google.com/maps/search/5075%20RESERVE%20DR%20Forsyth%20County,%20GA",34.2061268,-84.2164188
381,"9150 FRIARBRIDGE DR Forsyth County, GA","https://www.google.com/maps/search/9150%20FRIARBRIDGE%20DR%20Forsyth%20County,%20GA",34.056517,-84.1188517
382,"8460 JENSEN TRL Forsyth County, GA","https://www.google.com/maps/search/8460%20JENSEN%20TRL%20Forsyth%20County,%20GA",34.2880107,-83.9741575
184,"5715 BREITLING DR Forsyth County, GA","https://www.google.com/maps/search/5715%20BREITLING%20DR%20Forsyth%20County,%20GA",34.30306287,-84.15874467
384,"7810 LITTLE MILL RD Forsyth County, GA","https://www.google.com/maps/search/7810%20LITTLE%20MILL%20RD%20Forsyth%20County,%20GA",34.269191,-84.022746
385,"3685 BEAUPORT DR Forsyth County, GA","https://www.google.com/maps/search/3685%20BEAUPORT%20DR%20Forsyth%20County,%20GA",34.251841,-84.193511
386,"7140 SHADY OAK LN Forsyth County, GA","https://www.google.com/maps/search/7140%20SHADY%20OAK%20LN%20Forsyth%20County,%20GA",34.2822771,-84.1296816
387,"4325 ALEX AVE Forsyth County, GA","https://www.google.com/maps/search/4325%20ALEX%20AVE%20Forsyth%20County,%20GA",34.2756698,-84.1298878
388,"6745 CROSSVIEW DR Forsyth County, GA","https://www.google.com/maps/search/6745%20CROSSVIEW%20DR%20Forsyth%20County,%20GA",34.3160663,-84.054715
389,"8670 ETOWAH BLFS Forsyth County, GA","https://www.google.com/maps/search/8670%20ETOWAH%20BLFS%20Forsyth%20County,%20GA",34.302764,-84.232533
390,"8610 HALFORD WAY Forsyth County, GA","https://www.google.com/maps/search/8610%20HALFORD%20WAY%20Forsyth%20County,%20GA",34.2989231,-84.2260096
391,"2910 ETIENNE LN Forsyth County, GA","https://www.google.com/maps/search/2910%20ETIENNE%20LN%20Forsyth%20County,%20GA",34.1320604,-84.2048962
392,"7070 EVENING DEW DR Forsyth County, GA","https://www.google.com/maps/search/7070%20EVENING%20DEW%20DR%20Forsyth%20County,%20GA",34.3190974,-84.0878983
393,"4630 PALMETTO LN Forsyth County, GA","https://www.google.com/maps/search/4630%20PALMETTO%20LN%20Forsyth%20County,%20GA",34.2049456,-84.0622618
394,"3230 STOCK SADDLE PL Forsyth County, GA","https://www.google.com/maps/search/3230%20STOCK%20SADDLE%20PL%20Forsyth%20County,%20GA",34.2996163,-84.2420026
395,"465 WHITE ROSE TRCE Forsyth County, GA","https://www.google.com/maps/search/465%20WHITE%20ROSE%20TRCE%20Forsyth%20County,%20GA",34.0969925,-84.1964828
396,"7530 BEECHWOOD LN Forsyth County, GA","https://www.google.com/maps/search/7530%20BEECHWOOD%20LN%20Forsyth%20County,%20GA",34.3004382,-84.0018896
397,"2205 ANTIOCH RD Forsyth County, GA","https://www.google.com/maps/search/2205%20ANTIOCH%20RD%20Forsyth%20County,%20GA",34.2384439,-84.1086492
398,"4550 NOTTING HILL DR Forsyth County, GA","https://www.google.com/maps/search/4550%20NOTTING%20HILL%20DR%20Forsyth%20County,%20GA",34.2184654,-84.2269328
399,"3380 CARMICHAEL DR Forsyth County, GA","https://www.google.com/maps/search/3380%20CARMICHAEL%20DR%20Forsyth%20County,%20GA",34.2522469,-84.195535
400,"1815 KINGSBURY DR Forsyth County, GA","https://www.google.com/maps/search/1815%20KINGSBURY%20DR%20Forsyth%20County,%20GA",34.2100454,-84.1837959
401,"7045 W MOUNTAIN XING Forsyth County, GA","https://www.google.com/maps/search/7045%20W%20MOUNTAIN%20XING%20Forsyth%20County,%20GA",34.3000131,-84.0562012
402,"5510 BUCK HOLLOW DR Forsyth County, GA","https://www.google.com/maps/search/5510%20BUCK%20HOLLOW%20DR%20Forsyth%20County,%20GA",34.0818362,-84.1711063
403,"4440 HAGER CT Forsyth County, GA","https://www.google.com/maps/search/4440%20HAGER%20CT%20Forsyth%20County,%20GA",34.2275087,-84.22366
404,"4950 ODUM LAKE TRL Forsyth County, GA","https://www.google.com/maps/search/4950%20ODUM%20LAKE%20TRL%20Forsyth%20County,%20GA",34.2309841,-84.2115347
405,"7530 MISTY MEADOW LN Forsyth County, GA","https://www.google.com/maps/search/7530%20MISTY%20MEADOW%20LN%20Forsyth%20County,%20GA",34.1637678,-84.2146186
44,"5810 RIVES DR Forsyth County, GA","https://www.google.com/maps/search/5810%20RIVES%20DR%20Forsyth%20County,%20GA",34.13088205,-84.22473469
407,"4665 SHIPLEY AVE Forsyth County, GA","https://www.google.com/maps/search/4665%20SHIPLEY%20AVE%20Forsyth%20County,%20GA",34.270274,-84.219812
408,"3211 ORWELL WAY 4307 Forsyth County, GA","https://www.google.com/maps/search/3211%20ORWELL%20WAY%204307%20Forsyth%20County,%20GA",34.1566198,-84.1679
409,"4030 TWO RIVERS DR Forsyth County, GA","https://www.google.com/maps/search/4030%20TWO%20RIVERS%20DR%20Forsyth%20County,%20GA",34.1488477,-84.0886203
410,"1315 TOWNSHIP CIR Forsyth County, GA","https://www.google.com/maps/search/1315%20TOWNSHIP%20CIR%20Forsyth%20County,%20GA",34.1306228,-84.2415182
411,"2250 MCBRAYER CT Forsyth County, GA","https://www.google.com/maps/search/2250%20MCBRAYER%20CT%20Forsyth%20County,%20GA",34.245024,-84.180479
412,"5030 STEEL MAGNOLIA CT Forsyth County, GA","https://www.google.com/maps/search/5030%20STEEL%20MAGNOLIA%20CT%20Forsyth%20County,%20GA",34.291492,-84.1338254
413,"1025 TIMBER LAKE DR Forsyth County, GA","https://www.google.com/maps/search/1025%20TIMBER%20LAKE%20DR%20Forsyth%20County,%20GA",34.1885915,-84.1178054
414,"4525 PALMETTO LN Forsyth County, GA","https://www.google.com/maps/search/4525%20PALMETTO%20LN%20Forsyth%20County,%20GA",34.206503,-84.066033
415,"9055 SILVER PEAK DR Forsyth County, GA","https://www.google.com/maps/search/9055%20SILVER%20PEAK%20DR%20Forsyth%20County,%20GA",34.272684,-83.986884
416,"381 GRAYSON WAY Forsyth County, GA","https://www.google.com/maps/search/381%20GRAYSON%20WAY%20Forsyth%20County,%20GA",34.1317566,-84.2436773
417,"8050 TIBERON PKWY Forsyth County, GA","https://www.google.com/maps/search/8050%20TIBERON%20PKWY%20Forsyth%20County,%20GA",34.3098478,-84.2008832
418,"4135 MANOR OVERLOOK DR Forsyth County, GA","https://www.google.com/maps/search/4135%20MANOR%20OVERLOOK%20DR%20Forsyth%20County,%20GA",34.2864527,-84.177369
419,"6030 PILGRIM POINT CIR Forsyth County, GA","https://www.google.com/maps/search/6030%20PILGRIM%20POINT%20CIR%20Forsyth%20County,%20GA",34.2156984,-84.0981715
420,"5445 GORDON SOSEBEE DR Forsyth County, GA","https://www.google.com/maps/search/5445%20GORDON%20SOSEBEE%20DR%20Forsyth%20County,%20GA",34.2202433,-84.2166385
421,"1048 FIRETHORNE PASS Forsyth County, GA","https://www.google.com/maps/search/1048%20FIRETHORNE%20PASS%20Forsyth%20County,%20GA",34.181466,-84.1526439
422,"2740 GROSMONT PL Forsyth County, GA","https://www.google.com/maps/search/2740%20GROSMONT%20PL%20Forsyth%20County,%20GA",34.1430866,-84.1165888
423,"1039 WINDERMERE XING Forsyth County, GA","https://www.google.com/maps/search/1039%20WINDERMERE%20XING%20Forsyth%20County,%20GA",34.1336555,-84.1100516
424,"2850 FERNCLIFF ST Forsyth County, GA","https://www.google.com/maps/search/2850%20FERNCLIFF%20ST%20Forsyth%20County,%20GA",34.2711098,-84.187605
743,"6130 CRESCENT MOON RDG Forsyth County, GA","https://www.google.com/maps/search/6130%20CRESCENT%20MOON%20RDG%20Forsyth%20County,%20GA",34.29322974,-84.03175832
426,"5870 ASPEN DR Forsyth County, GA","https://www.google.com/maps/search/5870%20ASPEN%20DR%20Forsyth%20County,%20GA",34.1942702,-84.2237835
427,"2465 SPRING HARBOR DR Forsyth County, GA","https://www.google.com/maps/search/2465%20SPRING%20HARBOR%20DR%20Forsyth%20County,%20GA",34.1091624,-84.18256
428,"6850 KINNITY CT Forsyth County, GA","https://www.google.com/maps/search/6850%20KINNITY%20CT%20Forsyth%20County,%20GA",34.1865346,-84.232387
429,"1104 GREENVALE CT Forsyth County, GA","https://www.google.com/maps/search/1104%20GREENVALE%20CT%20Forsyth%20County,%20GA",34.1186036,-84.2330456
430,"3520 BRYNHURST DR Forsyth County, GA","https://www.google.com/maps/search/3520%20BRYNHURST%20DR%20Forsyth%20County,%20GA",34.2746358,-84.1826424
431,"1970 POPLAR RIDGE PL Forsyth County, GA","https://www.google.com/maps/search/1970%20POPLAR%20RIDGE%20PL%20Forsyth%20County,%20GA",34.2266563,-84.176972
509,"6820 BROOKLEIGH OVLK Forsyth County, GA","https://www.google.com/maps/search/6820%20BROOKLEIGH%20OVLK%20Forsyth%20County,%20GA",34.17474502,-84.23734776
433,"4080 GOLD HILL LN Forsyth County, GA","https://www.google.com/maps/search/4080%20GOLD%20HILL%20LN%20Forsyth%20County,%20GA",34.268026,-84.110989
434,"4920 STALLIONS GAIT RD Forsyth County, GA","https://www.google.com/maps/search/4920%20STALLIONS%20GAIT%20RD%20Forsyth%20County,%20GA",34.195728,-84.2034728
435,"6030 ASHWOOD CT Forsyth County, GA","https://www.google.com/maps/search/6030%20ASHWOOD%20CT%20Forsyth%20County,%20GA",34.3231962,-84.0760963
436,"5490 GORDON SOSEBEE DR Forsyth County, GA","https://www.google.com/maps/search/5490%20GORDON%20SOSEBEE%20DR%20Forsyth%20County,%20GA",34.2207629,-84.2160674
437,"6090 POLO DR Forsyth County, GA","https://www.google.com/maps/search/6090%20POLO%20DR%20Forsyth%20County,%20GA",34.1820889,-84.2101347
438,"5450 NORTHVIEW LAKE Forsyth County, GA","https://www.google.com/maps/search/5450%20NORTHVIEW%20LAKE%20Forsyth%20County,%20GA",34.2248296,-84.2053785
439,"4545 SUDBURY CT Forsyth County, GA","https://www.google.com/maps/search/4545%20SUDBURY%20CT%20Forsyth%20County,%20GA",34.0916931,-84.1381956
440,"5455 GORDON SOSEBEE DR Forsyth County, GA","https://www.google.com/maps/search/5455%20GORDON%20SOSEBEE%20DR%20Forsyth%20County,%20GA",34.2202433,-84.2166385
441,"4465 ALISTER PARK DR Forsyth County, GA","https://www.google.com/maps/search/4465%20ALISTER%20PARK%20DR%20Forsyth%20County,%20GA",34.1573805,-84.2119259
442,"7475 CARSON CT Forsyth County, GA","https://www.google.com/maps/search/7475%20CARSON%20CT%20Forsyth%20County,%20GA",34.292369,-84.205394
443,"5480 KARR RD Forsyth County, GA","https://www.google.com/maps/search/5480%20KARR%20RD%20Forsyth%20County,%20GA",34.273407,-84.165437
444,"3385 BUFFINGTON LN Forsyth County, GA","https://www.google.com/maps/search/3385%20BUFFINGTON%20LN%20Forsyth%20County,%20GA",34.2649002,-84.1113921
445,"3805 ANDOVER ST Forsyth County, GA","https://www.google.com/maps/search/3805%20ANDOVER%20ST%20Forsyth%20County,%20GA",34.2730708,-84.1849224
446,"1021 CONSTITUTION WAY Forsyth County, GA","https://www.google.com/maps/search/1021%20CONSTITUTION%20WAY%20Forsyth%20County,%20GA",34.1753523,-84.1608023
447,"7820 CHINQUAPIN LN Forsyth County, GA","https://www.google.com/maps/search/7820%20CHINQUAPIN%20LN%20Forsyth%20County,%20GA",34.2074406,-84.048584
448,"3715 BRIDLE CREEK DR Forsyth County, GA","https://www.google.com/maps/search/3715%20BRIDLE%20CREEK%20DR%20Forsyth%20County,%20GA",34.0814808,-84.1681807
449,"1235 BENNETT DR Forsyth County, GA","https://www.google.com/maps/search/1235%20BENNETT%20DR%20Forsyth%20County,%20GA",34.235061,-84.1247335
450,"1410 GRAN FOREST DR Forsyth County, GA","https://www.google.com/maps/search/1410%20GRAN%20FOREST%20DR%20Forsyth%20County,%20GA",34.1688079,-84.1296404
451,"5095 RESERVE DR Forsyth County, GA","https://www.google.com/maps/search/5095%20RESERVE%20DR%20Forsyth%20County,%20GA",34.2057877,-84.2164179
452,"570 CENTRAL PARK OVLK Forsyth County, GA","https://www.google.com/maps/search/570%20CENTRAL%20PARK%20OVLK%20Forsyth%20County,%20GA",34.2469162,-84.0972304
453,"5140 FOREST HILLS CT Forsyth County, GA","https://www.google.com/maps/search/5140%20FOREST%20HILLS%20CT%20Forsyth%20County,%20GA",34.2003602,-84.0690801
454,"970 STEFAN WALK Forsyth County, GA","https://www.google.com/maps/search/970%20STEFAN%20WALK%20Forsyth%20County,%20GA",34.2257976,-84.1183415
455,"6020 LAKESIDE CT Forsyth County, GA","https://www.google.com/maps/search/6020%20LAKESIDE%20CT%20Forsyth%20County,%20GA",34.3147147,-83.9554694
456,"5505 KINGSLEY MNR Forsyth County, GA","https://www.google.com/maps/search/5505%20KINGSLEY%20MNR%20Forsyth%20County,%20GA",34.1403674,-84.124486
457,"5085 RESERVE DR Forsyth County, GA","https://www.google.com/maps/search/5085%20RESERVE%20DR%20Forsyth%20County,%20GA",34.2059568,-84.2164184
458,"970 PRESTWYCK CT Forsyth County, GA","https://www.google.com/maps/search/970%20PRESTWYCK%20CT%20Forsyth%20County,%20GA",34.1083175,-84.2466176
459,"5475 GORDON SOSEBEE DR Forsyth County, GA","https://www.google.com/maps/search/5475%20GORDON%20SOSEBEE%20DR%20Forsyth%20County,%20GA",34.2202433,-84.2166385
460,"6455 HAMPTON HIGHLANDS DR Forsyth County, GA","https://www.google.com/maps/search/6455%20HAMPTON%20HIGHLANDS%20DR%20Forsyth%20County,%20GA",34.3000259,-84.0573571
461,"6305 CRYSTAL COVE TRL Forsyth County, GA","https://www.google.com/maps/search/6305%20CRYSTAL%20COVE%20TRL%20Forsyth%20County,%20GA",34.3202407,-83.9746536
462,"6110 FORMOSA LN Forsyth County, GA","https://www.google.com/maps/search/6110%20FORMOSA%20LN%20Forsyth%20County,%20GA",34.1957814,-84.2264594
463,"6775 WHITMIRE RD Forsyth County, GA","https://www.google.com/maps/search/6775%20WHITMIRE%20RD%20Forsyth%20County,%20GA",34.3036858,-84.1833015
464,"8435 ST MARLO FAIRWAY DR Forsyth County, GA","https://www.google.com/maps/search/8435%20ST%20MARLO%20FAIRWAY%20DR%20Forsyth%20County,%20GA",34.0739022,-84.1395973
465,"5225 KINGS HILL DR Forsyth County, GA","https://www.google.com/maps/search/5225%20KINGS%20HILL%20DR%20Forsyth%20County,%20GA",34.181115,-84.1748764
466,"3345 CHADBOURNE TRL Forsyth County, GA","https://www.google.com/maps/search/3345%20CHADBOURNE%20TRL%20Forsyth%20County,%20GA",34.1268987,-84.2454751
467,"3780 OLD PATH XING Forsyth County, GA","https://www.google.com/maps/search/3780%20OLD%20PATH%20XING%20Forsyth%20County,%20GA",34.087307,-84.1722188
468,"4360 WILDENER WAY Forsyth County, GA","https://www.google.com/maps/search/4360%20WILDENER%20WAY%20Forsyth%20County,%20GA",34.1289156,-84.1322337
469,"4305 FOURTH RAIL LN Forsyth County, GA","https://www.google.com/maps/search/4305%20FOURTH%20RAIL%20LN%20Forsyth%20County,%20GA",34.2583779,-84.0974631
470,"3545 AUTUMN BROOKE CT Forsyth County, GA","https://www.google.com/maps/search/3545%20AUTUMN%20BROOKE%20CT%20Forsyth%20County,%20GA",34.2478949,-84.0811723
471,"5720 MOUNTAIN TOP PL Forsyth County, GA","https://www.google.com/maps/search/5720%20MOUNTAIN%20TOP%20PL%20Forsyth%20County,%20GA",34.3259461,-84.0544093
472,"3275 ALDRICH DR Forsyth County, GA","https://www.google.com/maps/search/3275%20ALDRICH%20DR%20Forsyth%20County,%20GA",34.263257,-84.160876
